Unnamed: 0,periodo,estu_tipodocumento,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,estu_genero,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global
256,20224,2,1,2,1,1,4,15,1,1,5,5,1,2,0,0,1,1,2,2,2,2,2,2
257,20224,1,2,2,1,3,1,3,1,2,5,5,4,2,0,1,1,1,3,2,3,2,3,3
258,20224,1,1,2,1,3,6,3,1,1,2,2,1,2,0,0,1,1,3,2,2,2,2,2
259,20224,1,1,2,1,1,1,10,1,1,5,3,7,3,0,0,0,1,2,2,2,3,2,3
260,20224,1,1,2,1,1,2,13,1,1,2,5,2,1,0,1,0,1,2,2,2,2,2,2
261,20224,1,1,2,1,2,6,17,1,2,3,3,7,3,0,0,0,0,3,3,2,3,2,3
262,20224,2,2,2,1,3,1,19,1,2,3,3,1,3,0,0,0,0,2,3,2,2,2,3
263,20224,1,2,2,1,1,6,3,1,1,5,2,2,3,1,1,0,1,1,1,2,2,2,2
264,20224,1,2,2,1,1,6,13,1,1,2,5,5,2,0,1,1,1,3,3,3,2,3,3
265,20224,2,1,2,1,2,2,6,1,1,5,5,1,4,0,0,1,1,3,3,3,3,3,4
266,20224,1,2,2,1,1,2,23,1,1,1,3,2,3,0,1,0,1,3,3,2,3,2,3
267,20224,1,1,2,1,3,2,30,1,1,5,4,4,2,0,1,0,1,2,1,1,2,2,2
268,20224,1,1,2,1,1,1,10,1,2,7,7,2,3,1,1,1,1,2,2,1,2,2,2
269,20224,1,2,2,1,1,2,7,1,1,5,2,1,2,0,1,1,0,2,2,2,2,2,3
270,20224,2,2,2,1,1,3,9,1,1,3,12,7,1,0,0,0,0,2,3,2,2,3,3
271,20224,1,2,2,1,1,6,18,1,2,7,2,1,2,0,0,0,1,2,2,2,2,2,3
272,20224,1,2,2,1,1,2,15,1,1,1,1,2,2,0,0,1,1,2,2,2,2,3,3
273,20224,1,2,2,1,3,2,3,1,2,5,5,2,3,0,0,1,0,2,2,2,2,3,3
274,20224,1,2,2,1,3,2,3,2,2,7,11,3,2,1,1,1,1,4,3,3,3,3,4
275,20224,1,2,2,1,3,2,13,2,2,7,2,2,2,1,1,1,1,3,3,3,3,3,4
276,20224,1,2,2,1,2,1,3,1,2,2,5,1,4,0,0,1,0,2,2,2,2,2,2
277,20224,1,2,2,1,3,2,3,2,1,1,1,3,2,1,1,1,1,3,2,2,2,2,3
278,20224,1,1,2,1,1,1,3,1,2,3,5,1,4,0,1,1,1,2,3,3,2,3,3
279,20224,1,2,2,1,1,6,11,1,2,1,2,2,2,1,0,1,1,2,2,2,2,2,3
280,20224,1,2,2,1,3,2,3,1,2,1,7,3,2,1,1,1,1,3,2,1,2,2,2
281,20224,1,2,2,1,3,2,3,2,2,8,8,3,2,0,1,1,1,3,3,3,3,3,3
282,20224,1,1,2,1,2,6,17,1,2,2,2,1,3,0,1,1,0,2,2,3,2,2,3
283,20224,2,2,2,1,3,2,3,1,1,8,8,2,1,0,0,1,0,3,2,3,2,3,3
284,20224,1,1,2,1,1,6,23,1,1,3,3,1,2,0,0,1,1,2,2,2,2,2,3
285,20224,1,2,2,1,1,4,3,1,2,2,1,2,3,1,1,1,1,4,3,3,3,3,4
286,20224,1,2,2,1,1,2,23,1,2,5,5,1,2,0,0,0,1,2,1,2,2,2,2
287,20224,1,1,2,1,2,6,26,1,1,5,3,1,2,0,0,1,0,2,2,2,2,2,3
288,20224,1,2,2,1,1,6,17,1,2,3,3,1,2,0,0,0,0,2,2,2,2,2,3
289,20224,1,2,2,1,3,3,9,1,2,5,4,1,2,1,0,0,0,2,2,2,2,2,2
290,20224,1,2,2,1,2,2,3,1,2,5,5,1,2,0,0,1,1,3,3,3,3,3,3
291,20224,1,1,2,1,1,1,10,1,2,5,5,7,3,0,0,0,1,2,2,2,2,3,3
292,20224,1,2,2,1,1,3,3,1,1,1,1,7,4,0,0,1,1,2,2,2,2,2,3
293,20224,1,1,2,1,1,2,8,1,1,3,2,5,4,0,0,1,1,2,1,2,2,2,2
294,20224,1,2,2,1,3,4,3,2,2,1,9,4,4,0,1,1,1,4,3,3,3,4,4
295,20224,1,2,2,1,1,3,9,1,2,5,5,2,3,0,0,0,1,2,2,2,2,2,2
296,20224,1,2,2,1,1,6,13,1,2,3,3,1,5,0,0,1,1,2,2,2,2,2,3
297,20224,1,2,2,1,1,2,3,1,2,4,4,1,3,0,0,0,1,2,2,2,2,2,2
298,20224,1,1,2,1,1,3,23,1,1,3,3,1,2,1,1,1,1,2,2,2,2,2,3
299,20224,1,2,2,1,1,6,29,1,1,2,5,3,3,1,1,1,1,2,2,2,2,2,2
300,20224,1,1,2,1,2,6,3,1,2,2,4,1,1,0,0,1,1,3,3,3,3,3,3
301,20224,1,2,2,1,1,6,5,1,1,5,5,1,3,0,0,0,1,2,2,2,2,2,2
302,20224,1,2,2,1,1,1,3,1,2,11,11,1,3,0,0,0,1,2,2,2,2,2,2
303,20224,1,1,2,1,1,2,8,1,1,4,4,1,1,0,1,0,1,2,2,1,2,2,2
304,20224,1,2,2,1,1,6,9,1,2,5,5,1,1,0,0,0,0,2,2,2,2,2,2
305,20224,1,2,2,1,3,2,3,1,2,5,5,1,3,0,0,0,1,2,2,2,2,2,2
306,20224,1,1,2,1,1,1,10,1,1,7,4,1,3,1,1,1,1,2,2,2,2,2,2
307,20224,1,1,2,1,3,2,28,1,2,2,2,7,2,0,0,0,1,2,1,1,2,2,2
308,20224,1,2,2,1,2,1,3,1,2,7,2,2,3,0,0,1,1,3,2,2,2,3,3
309,20224,1,2,2,1,1,2,3,1,1,2,5,1,2,0,0,0,1,2,1,2,2,2,2
310,20224,1,2,2,1,3,1,19,1,1,3,5,2,3,0,1,1,1,2,2,2,2,2,3
311,20224,1,2,2,1,1,2,9,2,1,8,1,1,3,1,1,1,0,3,4,3,3,3,4
312,20224,1,1,2,1,1,2,27,1,1,3,3,1,5,0,0,0,1,2,2,2,2,2,2
313,20224,1,2,2,1,1,1,3,1,2,7,11,2,1,0,1,1,1,3,3,3,3,4,4
314,20224,1,1,2,1,1,3,23,1,2,8,2,1,1,0,0,1,0,2,3,2,2,3,3
315,20224,1,2,2,1,1,6,9,1,2,3,2,4,4,0,0,1,1,2,3,2,2,2,3
316,20224,2,1,2,1,1,2,7,1,1,10,10,1,4,0,0,0,0,2,2,2,2,2,2
317,20224,1,1,2,1,3,2,28,1,1,1,4,1,3,0,0,1,1,2,2,2,2,2,3
318,20224,1,2,2,1,1,2,9,1,1,2,2,1,3,0,0,1,1,2,2,2,2,3,3
319,20224,1,2,2,1,1,2,15,1,2,2,2,2,2,0,0,0,1,2,2,2,2,2,3
320,20224,1,1,2,1,1,2,7,1,2,5,4,1,3,0,0,1,0,2,2,2,2,2,3
321,20224,1,2,2,1,3,1,3,1,1,2,5,1,2,0,1,1,1,2,3,2,3,2,3
322,20224,1,1,2,1,2,6,26,1,1,10,3,4,4,0,0,0,0,2,1,1,1,2,2
323,20224,1,2,2,1,3,2,3,1,2,6,3,1,3,0,0,0,0,3,2,2,2,3,3
324,20224,1,2,2,1,2,6,22,1,2,1,3,4,2,0,0,1,1,2,1,1,2,1,2
325,20224,1,2,2,1,1,2,7,1,1,1,1,1,3,0,0,0,1,2,2,2,3,2,3
326,20224,1,2,2,1,1,1,8,1,1,4,4,2,2,0,0,1,0,2,3,3,2,3,3
327,20224,1,2,2,1,1,1,3,1,1,2,8,3,3,0,1,1,0,4,3,3,3,3,3
328,20224,2,2,2,1,3,3,3,1,2,2,2,2,3,0,0,1,1,2,2,2,2,2,2
329,20224,1,2,2,1,2,2,15,1,2,5,5,1,2,0,0,1,1,3,2,3,2,3,3
330,20224,1,2,2,1,3,4,3,2,2,1,1,4,4,0,1,1,1,2,2,2,2,2,3
331,20224,1,2,2,1,1,3,17,1,1,8,8,1,3,0,0,0,0,2,1,2,2,1,2
332,20224,1,2,2,1,3,6,3,1,2,6,4,1,3,0,1,1,1,2,2,2,2,3,3
333,20224,2,1,2,1,1,2,7,1,1,2,5,7,2,1,0,0,1,2,1,1,2,2,2
334,20224,1,1,2,1,2,2,6,1,2,5,2,2,3,0,0,0,0,2,3,3,3,3,3
335,20224,1,2,2,1,1,1,9,1,1,3,2,1,3,0,0,1,1,2,2,2,2,2,3
336,20224,2,2,2,1,3,3,3,1,1,3,3,7,2,0,0,0,1,2,2,2,2,2,2
337,20224,1,1,2,1,1,6,14,1,2,5,5,6,4,0,0,0,1,2,2,2,2,2,2
338,20224,3,1,2,1,1,6,22,1,1,2,5,7,2,0,0,1,1,2,2,1,2,2,2
339,20224,1,2,2,1,2,1,3,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2
340,20224,1,1,2,1,1,2,12,1,1,5,4,2,2,0,0,0,1,2,2,2,2,2,2
341,20224,1,2,2,1,3,1,3,1,1,6,1,1,3,0,0,1,1,3,3,3,3,3,4
342,20224,2,2,2,1,3,2,19,1,1,6,4,2,1,0,0,0,1,2,1,2,2,2,2
343,20224,1,1,2,1,1,2,10,1,2,4,5,7,1,0,0,0,1,2,2,2,2,2,3
344,20224,1,2,2,1,1,1,9,1,2,3,10,1,3,0,0,1,1,2,2,2,2,3,3
345,20224,1,2,2,1,3,2,3,2,1,1,11,3,3,1,1,1,1,1,2,2,2,2,2
346,20224,2,2,2,1,3,1,3,1,1,5,2,3,2,0,0,1,1,3,2,2,2,2,3
347,20224,2,2,2,1,3,5,13,2,2,5,5,4,2,0,0,0,1,2,2,1,2,2,2
348,20224,1,2,2,1,3,1,3,2,2,2,3,3,3,1,1,1,1,3,3,3,3,3,4
349,20224,1,2,1,1,1,2,2,1,2,3,5,2,3,0,0,1,1,2,1,2,2,2,2
350,20224,2,2,2,1,3,5,13,2,2,10,3,1,3,0,0,0,1,2,2,2,2,3,3
351,20224,1,2,2,1,1,3,3,1,2,4,4,1,2,0,0,1,1,2,1,2,2,2,2
352,20224,1,2,2,1,1,4,9,1,2,1,11,2,3,0,1,1,1,2,2,2,2,2,2
353,20224,1,2,2,1,1,1,12,1,1,1,2,2,2,0,0,1,1,2,3,3,3,3,3
354,20224,1,2,2,1,3,2,3,1,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3
355,20224,1,2,2,1,3,2,3,2,1,1,1,4,2,1,1,1,1,3,3,4,3,3,4
356,20224,1,2,2,1,1,1,7,1,2,1,2,3,5,1,1,1,1,4,3,3,3,4,4
357,20224,1,1,2,1,3,6,3,1,1,5,5,1,3,0,0,1,1,2,2,2,3,3,3
358,20224,1,2,2,1,2,1,3,1,2,11,7,2,4,0,0,1,1,2,2,2,2,2,3
359,20224,1,2,2,1,1,2,13,1,2,2,4,3,3,1,1,1,1,2,2,2,1,1,2
360,20224,1,2,2,1,1,4,9,1,1,2,5,3,2,0,1,1,0,2,2,2,2,2,3
361,20224,1,1,2,1,1,2,10,1,1,3,2,2,2,0,1,1,1,2,3,2,2,2,3
362,20224,1,1,2,1,1,2,13,1,2,5,5,1,3,0,0,0,0,2,2,2,2,2,3
363,20224,1,1,2,1,1,2,13,1,2,2,3,2,1,1,0,0,1,2,1,1,2,2,2
364,20224,1,1,2,1,3,2,30,1,2,2,6,1,4,0,0,0,0,2,1,2,2,1,2
365,20224,1,2,2,1,1,6,17,1,1,2,3,7,2,0,0,0,1,3,2,2,2,2,3
366,20224,1,1,2,1,2,2,6,1,1,1,1,1,3,1,1,1,1,3,3,3,3,3,3
367,20224,1,2,2,1,2,6,16,1,1,2,2,2,2,1,1,0,0,2,2,2,2,2,3
368,20224,1,2,2,1,1,2,3,1,1,6,2,7,5,0,1,0,1,2,1,2,2,2,2
369,20224,1,2,2,1,1,2,8,1,1,8,8,5,3,1,1,1,1,3,3,2,3,3,3
370,20224,1,2,2,1,1,6,30,1,1,3,3,3,3,0,0,0,0,2,2,2,2,2,2
371,20224,1,2,2,1,2,2,3,1,2,2,4,2,4,0,1,1,0,3,2,3,2,3,3
372,20224,1,1,2,1,2,2,6,1,2,2,3,2,3,0,0,0,1,2,2,2,2,2,3
373,20224,1,2,2,1,3,6,3,1,2,7,8,1,2,0,1,1,1,2,3,3,3,3,3
374,20224,1,2,2,1,3,4,3,2,1,9,1,3,3,1,1,1,1,3,2,2,2,3,3
375,20224,1,2,2,1,3,2,19,1,2,3,3,1,5,1,0,0,1,2,2,1,2,2,2
376,20224,1,2,2,1,1,6,11,1,2,2,3,3,3,0,0,0,1,2,1,2,2,2,2
377,20224,1,2,2,1,1,6,13,1,1,3,3,3,2,0,0,0,1,2,2,1,2,2,2
378,20224,1,2,2,1,1,6,30,1,2,2,5,1,4,0,0,1,1,2,2,2,2,2,2
379,20224,5,2,2,1,1,6,3,1,1,7,5,2,2,0,0,1,0,3,2,2,2,2,3
380,20224,2,2,2,1,1,2,16,1,1,1,1,2,3,1,0,1,1,2,3,2,2,2,3
381,20224,1,2,2,1,1,2,16,1,1,3,4,2,4,0,0,0,1,2,2,2,2,2,3
382,20224,1,2,2,1,3,1,3,1,2,6,6,2,5,0,1,1,1,2,2,2,2,2,3
383,20224,1,2,2,1,3,2,3,1,1,2,2,2,1,0,0,0,1,2,2,1,3,2,2
384,20224,1,2,2,1,1,2,3,1,1,2,3,1,4,0,1,1,1,3,3,3,3,3,3
385,20224,1,2,2,1,1,6,13,1,1,7,7,1,2,0,0,0,1,2,2,2,3,2,3
386,20224,2,2,2,1,3,2,3,1,1,6,8,3,1,0,1,0,1,2,3,3,3,2,3
387,20224,2,2,2,1,1,3,9,1,2,3,10,1,3,0,1,0,0,2,2,2,2,2,3
388,20224,1,2,2,1,1,2,4,1,2,2,2,1,4,0,1,1,1,2,2,2,2,2,2
389,20224,1,1,2,1,1,1,12,1,2,7,3,3,3,0,1,1,1,2,3,2,2,2,3
390,20224,1,2,2,1,1,2,16,1,2,7,2,2,3,0,0,0,1,2,2,2,2,2,2
391,20224,1,2,2,1,1,6,24,1,1,1,2,3,2,0,0,1,1,2,2,1,2,2,2
392,20224,1,2,2,1,3,6,3,1,1,7,7,3,3,0,1,1,1,2,2,2,2,2,3
393,20224,1,2,2,1,3,2,3,2,1,9,9,5,2,1,1,1,1,4,3,3,3,3,4
394,20224,2,2,2,1,1,2,16,1,2,4,3,1,5,0,0,0,1,2,2,1,2,2,2
395,20224,1,2,2,1,1,6,18,1,2,2,11,3,2,0,1,1,0,2,2,2,2,3,3
396,20224,1,2,2,1,3,6,3,1,1,11,1,3,2,0,1,1,1,3,3,3,2,3,3
397,20224,6,2,2,1,3,2,19,1,1,2,3,7,3,0,1,1,1,3,3,2,3,3,3
398,20224,1,1,2,1,1,1,10,1,2,11,5,7,1,0,0,0,0,2,2,2,2,2,2
399,20224,1,1,2,1,2,6,10,1,1,9,2,1,4,0,0,1,1,4,3,3,3,3,4
400,20224,1,1,2,1,2,6,17,1,2,5,10,3,3,0,0,1,1,2,1,2,2,2,2
401,20224,1,1,2,1,1,1,10,1,1,2,2,4,3,0,0,1,1,2,2,2,2,2,2
402,20224,2,2,2,1,1,6,6,1,1,7,3,7,2,0,0,0,0,2,3,2,3,3,3
403,20224,1,2,2,1,3,6,3,1,1,2,1,1,2,0,0,0,1,2,3,2,2,2,3
404,20224,1,2,2,1,1,2,12,1,1,7,2,2,2,0,0,0,1,3,3,3,3,3,4
405,20224,1,2,2,1,1,2,8,1,1,5,5,4,4,1,1,1,1,3,3,2,2,2,3
406,20224,1,2,2,1,1,6,13,1,1,5,5,1,3,0,0,0,1,2,3,3,3,3,3
407,20224,4,2,2,1,3,2,19,1,1,3,8,2,3,0,0,0,1,3,2,1,2,3,3
408,20224,1,2,2,1,3,1,3,1,2,3,3,3,2,0,1,1,1,2,2,2,2,2,3
409,20224,1,1,2,1,2,6,17,1,2,10,10,1,3,0,0,1,1,2,2,3,3,2,3
410,20224,1,1,2,1,2,6,26,1,2,5,3,7,3,0,0,0,0,2,3,2,2,3,3
411,20224,1,2,2,1,1,2,4,1,2,5,5,6,1,0,0,1,1,2,2,1,2,2,2
412,20224,1,2,2,1,3,2,3,1,2,5,12,1,2,1,1,1,1,2,2,2,2,2,3
413,20224,1,2,2,1,3,2,19,1,2,2,2,2,4,0,0,1,1,2,2,2,2,2,2
414,20224,2,1,2,1,1,3,10,1,2,3,3,3,2,0,0,0,1,2,2,2,2,2,3
415,20224,1,2,2,1,1,6,24,1,1,2,2,1,2,0,0,1,1,2,1,2,2,2,2
416,20224,1,2,2,1,1,2,13,1,2,2,4,2,3,1,0,1,1,2,2,2,2,3,3
417,20224,1,2,2,1,2,2,19,1,2,11,5,3,2,0,1,1,1,2,2,2,2,2,2
418,20224,1,2,2,1,3,1,3,1,1,2,2,2,1,0,0,1,1,2,3,3,3,3,3
419,20224,1,2,2,1,1,4,9,1,2,2,2,1,3,0,0,1,1,3,3,3,3,3,4
420,20224,1,2,2,1,1,6,13,1,2,2,7,1,2,0,0,1,1,2,3,2,2,2,3
421,20224,1,2,2,1,3,2,19,1,1,2,2,7,2,0,1,1,1,2,3,2,3,2,3
422,20224,1,2,2,1,3,6,3,1,2,2,3,1,3,0,1,1,1,2,3,2,3,3,3
423,20224,1,2,2,1,3,2,3,1,2,6,5,3,3,0,0,1,1,2,2,2,2,2,2
424,20224,1,2,2,1,2,2,19,1,2,6,6,2,2,0,0,0,1,2,2,2,2,2,3
425,20224,1,1,2,1,2,2,6,1,1,3,3,1,4,0,0,0,1,2,3,2,2,2,3
426,20224,1,2,2,1,1,6,18,1,2,5,6,1,2,0,0,1,1,2,2,2,2,3,3
427,20224,1,2,2,1,3,4,3,2,2,9,9,3,2,1,1,1,1,3,3,3,3,3,4
428,20224,1,1,2,1,2,6,17,1,2,10,3,2,3,0,0,0,0,2,2,2,2,2,2
429,20224,1,2,2,1,2,1,3,1,1,2,3,7,3,0,0,1,1,2,3,3,3,3,4
430,20224,1,2,2,1,3,2,19,2,2,7,8,2,2,0,0,1,1,3,3,3,3,3,3
431,20224,1,1,2,1,2,2,10,1,2,2,3,2,2,0,0,0,1,2,2,1,2,2,2
432,20224,1,2,2,1,1,6,3,1,2,7,6,1,1,0,0,1,1,2,2,2,2,2,3
433,20224,1,2,2,1,1,1,3,1,1,2,2,1,2,1,1,1,0,3,3,3,2,3,3
434,20224,1,2,2,1,3,1,3,1,2,2,6,3,2,0,1,1,1,3,2,2,2,2,3
435,20224,1,2,2,1,1,2,3,1,1,4,2,6,1,0,0,1,0,2,2,2,2,2,3
436,20224,1,2,2,1,2,6,22,1,1,4,5,7,3,0,0,0,1,2,2,2,2,2,2
437,20224,1,2,2,1,3,4,3,2,2,9,1,3,2,1,1,1,1,4,3,3,3,3,4
438,20224,1,2,2,1,3,2,19,1,1,4,3,3,4,1,0,1,0,2,2,2,2,2,2
439,20224,1,1,2,1,3,2,29,1,1,2,3,1,3,0,0,1,1,2,2,1,2,2,2
440,20224,1,2,2,1,3,2,19,2,2,1,9,3,2,1,1,1,1,2,2,2,2,2,3
441,20224,1,2,2,1,1,6,17,1,2,3,5,1,2,0,0,1,1,2,3,3,3,3,3
442,20224,1,2,2,1,3,1,3,1,2,1,1,2,2,0,0,0,1,2,3,3,2,3,3
443,20224,1,2,2,1,1,6,3,1,1,5,5,2,3,1,1,0,1,2,2,2,2,2,3
444,20224,1,1,2,1,3,2,19,1,2,2,5,2,2,0,1,0,1,2,2,2,2,2,3
445,20224,1,2,2,1,1,1,3,1,2,5,1,2,3,1,1,1,1,3,3,3,2,3,3
446,20224,1,1,2,1,1,4,15,1,2,3,3,1,2,0,0,0,1,3,3,2,3,3,3
447,20224,1,1,2,1,3,6,3,1,2,3,3,1,2,0,0,0,1,2,3,3,3,3,3
448,20224,1,2,2,1,3,1,3,1,2,2,8,1,5,0,0,1,1,2,3,2,2,2,3
449,20224,1,1,2,1,1,2,10,1,2,1,7,1,2,0,0,1,1,2,2,2,2,2,3
450,20224,1,1,2,1,3,6,3,1,2,3,4,1,2,0,0,0,1,2,2,2,2,3,3
451,20224,1,2,2,1,1,2,13,1,2,4,2,2,2,0,1,1,1,2,3,3,2,3,3
452,20224,6,2,2,1,1,6,3,1,2,1,1,2,2,0,0,0,0,2,2,2,2,2,2
453,20224,1,2,2,1,3,1,3,1,2,7,7,2,3,0,0,1,1,2,2,2,2,2,3
454,20224,1,1,2,1,2,6,10,1,2,2,3,1,3,0,0,0,1,2,2,2,2,2,2
455,20224,2,2,2,1,1,6,13,1,1,2,2,4,2,0,1,1,1,2,2,2,3,2,3
456,20224,1,2,2,1,3,2,3,2,2,7,9,2,3,0,1,1,1,3,3,3,3,3,4
457,20224,1,2,2,1,1,2,3,1,2,9,2,1,2,0,0,1,1,3,3,3,3,3,4
458,20224,1,1,2,1,1,6,21,1,1,2,2,1,2,0,0,1,1,2,2,2,2,2,2
459,20224,1,1,1,1,1,2,13,1,1,2,2,4,3,1,0,0,1,2,3,2,3,3,3
460,20224,2,1,2,1,1,3,10,1,1,3,3,2,3,0,0,0,0,2,2,2,2,2,3
461,20224,1,2,2,1,3,1,19,1,2,4,5,1,4,0,0,1,0,2,2,1,2,2,2
462,20224,1,2,2,1,1,6,17,1,2,11,1,4,2,0,0,1,0,3,3,3,2,3,3
463,20224,1,1,2,1,1,2,10,1,1,1,2,3,2,0,0,1,1,2,2,2,2,2,2
464,20224,2,2,2,1,2,2,15,1,1,5,2,1,4,0,0,0,1,2,1,2,2,2,2
465,20224,1,2,2,1,1,1,3,1,1,11,2,3,4,0,1,0,1,2,3,2,2,2,3
466,20224,1,2,2,1,1,6,12,1,2,4,4,3,3,0,0,0,0,2,2,3,2,3,3
467,20224,1,1,2,1,3,2,2,1,2,3,10,6,1,0,1,1,1,2,2,1,2,2,2
468,20224,1,2,2,1,2,2,19,1,1,2,2,1,2,0,0,0,0,3,4,3,3,3,4
469,20224,1,1,2,1,1,1,14,1,2,5,3,1,1,0,0,0,1,2,2,2,2,2,3
470,20224,1,2,2,1,2,6,3,1,1,4,5,1,5,1,1,1,1,2,2,2,2,2,2
471,20224,1,2,2,1,3,1,3,1,2,3,4,1,2,0,0,1,0,2,2,3,2,3,3
472,20224,1,1,2,1,3,2,30,1,1,2,2,7,3,1,1,1,1,2,1,2,2,1,2
473,20224,1,2,2,1,2,6,16,1,1,4,1,2,1,0,0,0,1,2,2,2,2,2,2
474,20224,1,1,2,1,1,6,21,1,2,4,4,7,2,0,0,0,1,2,2,1,2,2,2
475,20224,1,2,2,1,1,2,3,1,1,6,8,3,3,0,0,0,0,2,3,3,2,2,3
476,20224,1,2,2,1,1,6,14,1,1,6,7,1,3,1,1,1,1,2,2,2,2,2,3
477,20224,1,2,2,1,1,2,15,1,1,2,4,2,3,0,0,0,1,2,2,3,3,3,3
478,20224,1,2,2,1,3,2,9,2,1,11,1,3,4,0,1,0,0,3,3,3,3,3,4
479,20224,1,2,2,1,3,2,3,1,2,2,7,3,2,0,1,1,1,3,3,3,3,3,4
480,20224,1,2,2,1,2,2,3,2,1,1,1,2,3,0,1,1,1,3,3,3,3,3,4
481,20224,1,2,2,1,3,1,3,1,2,10,3,3,5,1,1,1,1,2,2,1,2,1,2
482,20224,1,1,2,1,1,6,22,1,1,2,3,1,2,0,0,0,1,3,2,3,3,3,3
483,20224,1,2,2,1,1,6,30,1,1,2,2,7,4,0,1,1,1,2,2,2,2,2,2
484,20224,1,2,2,1,2,1,3,1,2,8,8,1,2,1,0,0,0,2,2,1,2,2,2
485,20224,1,2,2,1,1,1,3,1,1,2,1,3,3,0,1,1,1,3,4,3,3,3,4
486,20224,1,1,2,1,1,1,10,1,2,4,4,7,3,1,0,1,1,2,2,2,2,3,3
487,20224,1,2,2,1,2,6,26,1,2,3,3,2,3,1,0,1,1,2,2,2,2,2,2
488,20224,1,2,2,1,1,6,9,1,2,2,2,2,3,0,0,0,1,2,2,2,2,2,3
489,20224,1,1,2,1,2,6,26,1,2,4,3,2,3,0,0,1,0,2,1,2,2,2,3
490,20224,2,2,2,1,1,3,1,1,1,3,3,1,5,0,0,0,1,2,2,1,2,2,2
491,20224,1,2,2,1,1,2,3,1,2,4,4,3,3,1,1,0,1,3,3,2,3,3,3
492,20224,1,1,2,1,3,2,3,1,2,5,7,1,2,0,0,0,1,2,1,2,2,2,2
493,20224,1,2,2,1,1,6,3,1,1,11,2,3,2,0,1,1,1,2,3,3,3,3,4
494,20224,1,2,2,1,3,2,3,2,2,7,1,3,3,1,1,1,1,2,3,2,3,3,3
495,20224,1,2,2,1,1,1,12,1,2,2,7,1,4,0,0,1,1,2,3,2,2,3,3
496,20224,1,2,2,1,3,3,3,1,1,11,8,1,3,0,0,1,1,2,3,2,2,2,3
497,20224,1,2,2,1,1,6,12,1,1,1,2,7,4,0,0,0,1,2,1,2,2,2,2
498,20224,1,2,2,1,1,6,24,1,2,2,2,1,3,0,0,0,0,1,1,1,2,2,2
499,20224,7,2,2,1,3,3,19,1,2,2,2,2,3,0,0,0,1,2,2,2,2,2,3
500,20224,1,2,2,1,3,3,3,1,2,5,2,2,3,1,1,1,1,2,2,2,2,2,2
501,20224,1,2,2,1,1,6,12,1,2,2,3,1,2,0,0,1,1,3,2,2,2,2,3
502,20224,2,1,2,1,1,3,10,1,2,3,3,1,1,0,0,0,0,2,1,2,1,1,2
503,20224,2,1,2,1,1,3,10,1,2,3,3,1,4,0,0,0,0,2,2,2,2,2,2
504,20224,1,2,2,1,1,6,18,1,1,1,1,1,2,0,1,1,1,3,3,3,3,3,4
505,20224,1,2,2,1,1,6,17,1,1,2,1,3,2,0,1,1,1,2,2,2,2,3,3
506,20224,1,2,2,1,1,6,13,1,1,3,2,1,2,0,0,0,1,2,3,2,2,3,3
507,20224,1,2,2,1,1,6,11,1,2,4,2,7,3,0,0,0,1,2,2,2,1,2,2
508,20224,1,1,2,1,3,6,21,1,2,2,2,2,3,0,1,1,1,2,2,2,2,2,2
509,20224,4,2,2,1,1,2,28,1,2,3,3,1,2,0,0,0,1,2,2,2,2,2,2
510,20224,1,1,2,1,1,1,10,1,2,11,8,1,2,0,0,1,1,2,1,1,2,2,2
511,20224,1,2,1,1,1,2,2,1,2,2,3,1,3,0,0,0,1,3,3,2,2,3,3
512,20224,1,2,2,1,1,2,3,1,2,11,11,2,2,0,1,1,1,3,3,1,2,3,3
513,20224,2,1,2,1,3,2,3,1,1,2,2,2,3,0,0,1,1,2,3,3,3,2,3
514,20224,1,1,2,1,1,2,5,1,1,10,10,2,5,0,0,0,0,2,1,1,2,2,2
515,20224,1,2,2,1,3,1,3,1,2,2,10,1,1,0,0,1,1,3,2,2,2,3,3
516,20224,2,2,2,1,3,2,19,1,1,5,5,1,2,0,0,0,0,2,2,2,3,2,3
517,20224,1,1,2,1,1,6,21,1,2,3,5,1,3,0,0,0,1,2,2,2,2,2,3
518,20224,1,2,2,1,1,1,9,1,1,5,5,1,2,0,0,0,0,2,3,3,3,2,3
519,20224,1,2,2,1,3,2,3,1,2,9,1,2,2,1,1,1,1,3,3,3,3,3,3
520,20224,1,2,2,1,1,6,24,1,1,6,6,2,2,1,0,0,0,2,1,2,2,2,2
521,20224,1,1,2,1,1,1,10,1,1,5,5,3,2,0,0,1,1,2,2,1,2,2,2
522,20224,1,2,2,1,3,3,19,2,1,5,5,3,2,0,0,0,0,2,2,1,2,2,2
523,20224,1,2,2,1,1,2,8,1,2,6,7,3,3,0,0,1,1,3,3,3,3,3,3
524,20224,1,2,2,1,2,6,3,1,1,2,3,3,4,1,1,1,1,3,3,3,3,3,4
525,20224,1,2,2,1,3,2,19,2,2,9,1,3,2,0,1,1,1,4,3,3,3,4,4
